 ******* Program HYDRUS
 ******* Welcome to HYDRUS-1D                                                    
 Date:  30. 5.    Time:  12: 0:53
 Units: L = cm   , T = days , M = mmol 



                               Node( 21)                      Node( 51)                      Node(151)                      Node(451)

         time         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp   
       1414.9900     -277.74  0.1312 -0.897E-02       -248.08  0.1174 -0.280E-01       -157.11  0.4061 -0.102E+00       -147.67  0.0671 -0.110E+00
       1415.9900     -278.90  0.1306 -0.738E-02       -249.20  0.1168 -0.242E-01       -158.11  0.4060 -0.101E+00       -147.64  0.0671 -0.110E+00
       1416.9900     -278.18  0.1310 -0.666E-01       -249.48  0.1167 -0.672E-01       -158.94  0.4059 -0.101E+00       -147.63  0.0671 -0.110E+00
       1417.9900     -273.04  0.1337 -0.256E+00       -247.29  0.1177 -0.214E+00       -158.83  0.4059 -0.104E+00       -147.63  0.0671 -0.110E+00
       1418.9900     -269.30  0.1361 -0.332E+00       -244.49  0.1190 -0.287E+00       -157.27  0.4061 -0.110E+00       -147.63  0.0671 -0.109E+00
       1419.9900     -270.17  0.1355 -0.209E+00       -243.62  0.1194 -0.201E+00       -155.55  0.4062 -0.113E+00       -147.65  0.0671 -0.109E+00
       1420.9900     -273.86  0.1333 -0.402E-01       -244.80  0.1189 -0.656E-01       -155.00  0.4063 -0.111E+00       -147.67  0.0671 -0.109E+00
       1421.9900     -262.72  0.1406 -0.514E+00       -239.68  0.1215 -0.420E+00       -153.83  0.4064 -0.116E+00       -147.70  0.0671 -0.109E+00
       1422.9900     -269.54  0.1359 -0.633E-01       -240.87  0.1209 -0.978E-01       -151.82  0.4066 -0.117E+00       -147.72  0.0670 -0.108E+00
       1423.9900     -271.79  0.1344 -0.143E-01       -242.22  0.1201 -0.373E-01       -152.08  0.4066 -0.112E+00       -147.75  0.0670 -0.108E+00
       1424.9900     -239.60  0.1568 -0.166E+01       -224.52  0.1305 -0.136E+01       -146.79  0.4069 -0.137E+00       -147.78  0.0670 -0.108E+00
       1425.9900     -256.27  0.1450 -0.712E-01       -227.52  0.1287 -0.130E+00       -139.75  0.4074 -0.136E+00       -147.80  0.0670 -0.108E+00
       1426.9900     -258.21  0.1437 -0.342E-01       -228.76  0.1280 -0.537E-01       -139.49  0.4074 -0.127E+00       -147.81  0.0670 -0.107E+00
       1427.9900     -248.21  0.1505 -0.573E+00       -223.96  0.1308 -0.480E+00       -137.99  0.4076 -0.130E+00       -147.81  0.0670 -0.107E+00
       1428.9900     -254.69  0.1461 -0.393E-01       -225.36  0.1300 -0.767E-01       -136.31  0.4077 -0.128E+00       -147.80  0.0670 -0.108E+00
       1429.9900     -254.64  0.1461 -0.915E-01       -225.74  0.1298 -0.956E-01       -136.45  0.4077 -0.124E+00       -147.78  0.0670 -0.108E+00
       1430.9900     -246.42  0.1517 -0.532E+00       -221.53  0.1323 -0.450E+00       -134.96  0.4078 -0.129E+00       -147.73  0.0670 -0.109E+00
       1431.9900     -252.16  0.1478 -0.414E-01       -222.79  0.1315 -0.714E-01       -133.51  0.4078 -0.127E+00       -147.67  0.0671 -0.110E+00
       1432.9900     -253.61  0.1468 -0.157E-01       -223.89  0.1309 -0.358E-01       -134.04  0.4078 -0.123E+00       -147.59  0.0671 -0.111E+00
       1433.9900     -251.97  0.1479 -0.146E+00       -223.55  0.1311 -0.136E+00       -134.33  0.4078 -0.122E+00       -147.49  0.0672 -0.112E+00
       1434.9900     -252.60  0.1475 -0.101E+00       -223.77  0.1309 -0.106E+00       -134.32  0.4078 -0.122E+00       -147.39  0.0673 -0.113E+00
       1435.9900     -245.41  0.1524 -0.494E+00       -220.03  0.1331 -0.420E+00       -132.93  0.4079 -0.127E+00       -147.29  0.0674 -0.114E+00
       1436.9900     -250.93  0.1486 -0.252E-01       -221.38  0.1323 -0.591E-01       -131.84  0.4079 -0.125E+00       -147.18  0.0674 -0.115E+00
       1437.9900     -249.81  0.1494 -0.137E+00       -221.24  0.1324 -0.131E+00       -132.00  0.4079 -0.124E+00       -147.09  0.0675 -0.116E+00
       1438.9900     -252.02  0.1479 -0.161E-01       -222.32  0.1318 -0.398E-01       -132.37  0.4079 -0.122E+00       -147.00  0.0676 -0.117E+00
       1439.9900     -250.52  0.1489 -0.143E+00       -222.03  0.1320 -0.134E+00       -132.68  0.4079 -0.122E+00       -146.93  0.0676 -0.118E+00
       1440.9900     -248.56  0.1503 -0.234E+00       -220.91  0.1326 -0.211E+00       -132.19  0.4079 -0.123E+00       -146.86  0.0677 -0.118E+00
       1441.9900     -251.59  0.1482 -0.249E-01       -221.99  0.1320 -0.496E-01       -132.12  0.4079 -0.122E+00       -146.80  0.0677 -0.119E+00
       1442.9900     -252.79  0.1474 -0.127E-01       -223.03  0.1314 -0.323E-01       -132.89  0.4079 -0.120E+00       -146.74  0.0678 -0.119E+00
       1443.9900     -250.39  0.1490 -0.183E+00       -222.30  0.1318 -0.166E+00       -133.12  0.4079 -0.121E+00       -146.69  0.0678 -0.120E+00
       1444.9900     -252.23  0.1478 -0.585E-01       -222.96  0.1314 -0.739E-01       -133.17  0.4078 -0.121E+00       -146.65  0.0678 -0.120E+00
       1445.9900     -253.49  0.1469 -0.265E-01       -223.88  0.1309 -0.440E-01       -133.78  0.4078 -0.119E+00       -146.62  0.0679 -0.121E+00
       1446.9900     -254.64  0.1461 -0.128E-01       -224.89  0.1303 -0.316E-01       -134.61  0.4078 -0.118E+00       -146.59  0.0679 -0.121E+00
       1447.9900     -255.64  0.1454 -0.118E-01       -225.88  0.1297 -0.298E-01       -135.50  0.4077 -0.116E+00       -146.56  0.0679 -0.121E+00
       1448.9900     -256.64  0.1447 -0.116E-01       -226.88  0.1291 -0.299E-01       -136.43  0.4077 -0.115E+00       -146.55  0.0679 -0.121E+00
       1449.9900     -257.63  0.1441 -0.113E-01       -227.87  0.1285 -0.294E-01       -137.37  0.4076 -0.115E+00       -146.53  0.0679 -0.121E+00
       1450.9900     -252.22  0.1478 -0.317E+00       -225.62  0.1298 -0.270E+00       -137.20  0.4076 -0.119E+00       -146.53  0.0679 -0.121E+00
       1451.9900     -253.61  0.1468 -0.154E+00       -225.41  0.1300 -0.154E+00       -136.29  0.4077 -0.120E+00       -146.53  0.0679 -0.121E+00
       1452.9900     -246.14  0.1519 -0.534E+00       -221.25  0.1324 -0.454E+00       -134.47  0.4078 -0.126E+00       -146.53  0.0679 -0.121E+00
       1453.9900     -246.73  0.1515 -0.312E+00       -219.80  0.1333 -0.288E+00       -131.98  0.4079 -0.129E+00       -146.54  0.0679 -0.121E+00
       1454.9900     -249.70  0.1495 -0.723E-01       -220.55  0.1328 -0.888E-01       -131.22  0.4080 -0.126E+00       -146.55  0.0679 -0.121E+00
       1455.9900     -251.36  0.1483 -0.150E-01       -221.63  0.1322 -0.362E-01       -131.73  0.4079 -0.123E+00       -146.57  0.0679 -0.120E+00
       1456.9900     -252.40  0.1476 -0.138E-01       -222.65  0.1316 -0.328E-01       -132.56  0.4079 -0.121E+00       -146.59  0.0679 -0.120E+00
       1457.9900     -241.85  0.1549 -0.647E+00       -217.43  0.1347 -0.544E+00       -131.00  0.4080 -0.128E+00       -146.60  0.0679 -0.120E+00
       1458.9900     -248.29  0.1504 -0.337E-01       -218.82  0.1339 -0.693E-01       -129.41  0.4080 -0.127E+00       -146.61  0.0679 -0.120E+00
       1459.9900     -249.63  0.1495 -0.153E-01       -219.89  0.1332 -0.353E-01       -129.99  0.4080 -0.124E+00       -146.61  0.0679 -0.120E+00
       1460.9900     -243.58  0.1537 -0.401E+00       -217.14  0.1348 -0.345E+00       -129.32  0.4080 -0.127E+00       -146.60  0.0679 -0.120E+00
       1461.9900     -248.09  0.1506 -0.172E-01       -218.41  0.1341 -0.476E-01       -128.72  0.4081 -0.125E+00       -146.58  0.0679 -0.121E+00
       1462.9900     -248.58  0.1502 -0.472E-01       -219.12  0.1337 -0.595E-01       -129.32  0.4080 -0.123E+00       -146.56  0.0679 -0.121E+00
       1463.9900     -236.59  0.1593 -0.800E+00       -212.75  0.1378 -0.675E+00       -126.97  0.4082 -0.133E+00       -146.54  0.0679 -0.121E+00
       1464.9900     -232.52  0.1628 -0.749E+00       -207.81  0.1415 -0.651E+00       -122.03  0.4084 -0.141E+00       -146.52  0.0679 -0.121E+00
       1465.9900     -232.81  0.1625 -0.425E+00       -205.81  0.1430 -0.384E+00       -118.55  0.4086 -0.141E+00       -146.49  0.0680 -0.122E+00
       1466.9900     -236.73  0.1592 -0.212E-01       -207.00  0.1421 -0.489E-01       -117.84  0.4086 -0.136E+00       -146.46  0.0680 -0.122E+00
       1467.9900     -237.89  0.1582 -0.925E-02       -208.04  0.1413 -0.315E-01       -118.52  0.4086 -0.132E+00       -146.43  0.0680 -0.122E+00
       1468.9900     -238.81  0.1574 -0.133E-01       -208.99  0.1406 -0.337E-01       -119.32  0.4086 -0.130E+00       -146.40  0.0680 -0.123E+00
       1469.9900     -239.75  0.1566 -0.132E-01       -209.94  0.1399 -0.333E-01       -120.15  0.4085 -0.128E+00       -146.35  0.0681 -0.123E+00
       1470.9900     -240.71  0.1558 -0.121E-01       -210.89  0.1392 -0.321E-01       -121.00  0.4085 -0.127E+00       -146.29  0.0681 -0.124E+00
       1471.9900     -241.69  0.1550 -0.104E-01       -211.86  0.1385 -0.306E-01       -121.90  0.4084 -0.126E+00       -146.23  0.0682 -0.125E+00
       1472.9900     -242.65  0.1543 -0.964E-02       -212.82  0.1378 -0.298E-01       -122.81  0.4084 -0.125E+00       -146.16  0.0682 -0.126E+00
       1473.9900     -243.74  0.1535 -0.282E-02       -213.85  0.1370 -0.238E-01       -123.75  0.4083 -0.124E+00       -146.09  0.0683 -0.126E+00
       1474.9900     -244.80  0.1528 -0.378E-02       -214.91  0.1362 -0.231E-01       -124.77  0.4083 -0.123E+00       -146.03  0.0683 -0.127E+00
       1475.9900     -245.82  0.1521 -0.662E-02       -215.96  0.1355 -0.243E-01       -125.78  0.4082 -0.122E+00       -145.98  0.0683 -0.127E+00
       1476.9900     -246.92  0.1514 -0.504E-02       -217.05  0.1349 -0.222E-01       -126.82  0.4082 -0.122E+00       -145.95  0.0684 -0.128E+00
       1477.9900     -246.70  0.1515 -0.709E-01       -217.43  0.1347 -0.774E-01       -127.55  0.4081 -0.122E+00       -145.92  0.0684 -0.128E+00
       1478.9900     -245.17  0.1526 -0.178E+00       -216.84  0.1350 -0.165E+00       -127.61  0.4081 -0.123E+00       -145.91  0.0684 -0.128E+00
       1479.9900     -244.30  0.1532 -0.200E+00       -216.14  0.1354 -0.186E+00       -127.14  0.4082 -0.125E+00       -145.90  0.0684 -0.128E+00
       1480.9900     -245.82  0.1521 -0.786E-01       -216.64  0.1351 -0.902E-01       -127.05  0.4082 -0.124E+00       -145.91  0.0684 -0.128E+00
       1481.9900     -246.64  0.1516 -0.568E-01       -217.26  0.1348 -0.696E-01       -127.48  0.4081 -0.123E+00       -145.93  0.0684 -0.127E+00
       1482.9900     -248.05  0.1506 -0.130E-01       -218.28  0.1342 -0.339E-01       -128.21  0.4081 -0.122E+00       -145.96  0.0684 -0.127E+00
       1483.9900     -249.07  0.1499 -0.109E-01       -219.27  0.1336 -0.299E-01       -129.10  0.4081 -0.121E+00       -145.98  0.0683 -0.127E+00
       1484.9900     -226.57  0.1679 -0.153E+01       -206.46  0.1425 -0.130E+01       -123.95  0.4083 -0.142E+00       -146.01  0.0683 -0.126E+00
       1485.9900     -232.66  0.1627 -0.386E+00       -205.41  0.1433 -0.360E+00       -118.18  0.4086 -0.143E+00       -146.04  0.0683 -0.126E+00
       1486.9900     -230.89  0.1642 -0.393E+00       -203.51  0.1447 -0.351E+00       -115.97  0.4087 -0.141E+00       -146.06  0.0683 -0.126E+00
       1487.9900     -234.34  0.1612 -0.239E-01       -204.60  0.1439 -0.487E-01       -115.44  0.4087 -0.137E+00       -146.09  0.0683 -0.126E+00
       1488.9900     -231.73  0.1635 -0.263E+00       -203.51  0.1447 -0.238E+00       -115.10  0.4087 -0.136E+00       -146.10  0.0682 -0.125E+00
       1489.9900     -230.18  0.1648 -0.305E+00       -202.18  0.1457 -0.277E+00       -113.96  0.4088 -0.137E+00       -146.11  0.0682 -0.125E+00
       1490.9900     -232.46  0.1628 -0.561E-01       -202.92  0.1451 -0.733E-01       -113.70  0.4088 -0.135E+00       -146.10  0.0682 -0.126E+00
       1491.9900     -232.67  0.1627 -0.838E-01       -203.29  0.1448 -0.920E-01       -114.05  0.4088 -0.134E+00       -146.07  0.0683 -0.126E+00
       1492.9900     -231.59  0.1636 -0.185E+00       -202.86  0.1452 -0.175E+00       -113.98  0.4088 -0.134E+00       -146.02  0.0683 -0.127E+00
       1493.9900     -233.58  0.1619 -0.213E-01       -203.80  0.1445 -0.430E-01       -114.27  0.4087 -0.132E+00       -145.95  0.0684 -0.128E+00
       1494.9900     -233.89  0.1616 -0.586E-01       -204.36  0.1441 -0.703E-01       -114.88  0.4087 -0.131E+00       -145.88  0.0684 -0.128E+00
       1495.9900     -234.32  0.1613 -0.676E-01       -204.86  0.1437 -0.788E-01       -115.38  0.4087 -0.131E+00       -145.81  0.0685 -0.129E+00
       1496.9900     -235.63  0.1601 -0.136E-01       -205.81  0.1430 -0.358E-01       -116.08  0.4087 -0.130E+00       -145.74  0.0685 -0.130E+00
       1497.9900     -236.59  0.1593 -0.112E-01       -206.75  0.1423 -0.315E-01       -116.94  0.4086 -0.129E+00       -145.68  0.0686 -0.131E+00
       1498.9900     -237.50  0.1586 -0.124E-01       -207.67  0.1416 -0.321E-01       -117.81  0.4086 -0.128E+00       -145.63  0.0686 -0.131E+00
       1499.9900     -238.42  0.1578 -0.131E-01       -208.59  0.1409 -0.331E-01       -118.70  0.4086 -0.127E+00       -145.59  0.0686 -0.131E+00
       1500.9900     -239.34  0.1570 -0.126E-01       -209.52  0.1402 -0.327E-01       -119.59  0.4085 -0.126E+00       -145.56  0.0686 -0.132E+00
       1501.9900     -240.34  0.1561 -0.895E-02       -210.49  0.1395 -0.297E-01       -120.50  0.4085 -0.126E+00       -145.54  0.0687 -0.132E+00
       1502.9900     -241.35  0.1553 -0.597E-02       -211.48  0.1388 -0.273E-01       -121.43  0.4085 -0.125E+00       -145.53  0.0687 -0.132E+00
       1503.9900     -242.11  0.1547 -0.195E-01       -212.35  0.1381 -0.375E-01       -122.33  0.4084 -0.124E+00       -145.53  0.0687 -0.132E+00
       1504.9900     -243.19  0.1539 -0.745E-02       -213.34  0.1374 -0.280E-01       -123.25  0.4084 -0.124E+00       -145.54  0.0687 -0.131E+00
       1505.9900     -244.19  0.1532 -0.680E-02       -214.34  0.1367 -0.268E-01       -124.20  0.4083 -0.123E+00       -145.56  0.0687 -0.131E+00
       1506.9900     -245.36  0.1524 -0.200E-02       -215.45  0.1358 -0.197E-01       -125.25  0.4083 -0.122E+00       -145.58  0.0686 -0.131E+00
       1507.9900     -246.06  0.1520 -0.196E-01       -216.33  0.1353 -0.365E-01       -126.19  0.4082 -0.122E+00       -145.61  0.0686 -0.131E+00
       1508.9900     -247.36  0.1511 -0.450E-02       -217.48  0.1346 -0.207E-01       -127.23  0.4082 -0.121E+00       -145.64  0.0686 -0.130E+00
       1509.9900     -248.62  0.1502  0.388E-03       -218.68  0.1339 -0.158E-01       -128.35  0.4081 -0.120E+00       -145.68  0.0686 -0.130E+00
       1510.9900     -249.87  0.1494  0.189E-02       -219.91  0.1332 -0.134E-01       -129.53  0.4080 -0.120E+00       -145.72  0.0685 -0.129E+00
       1511.9900     -251.25  0.1484  0.627E-02       -221.25  0.1324 -0.859E-02       -130.78  0.4080 -0.119E+00       -145.76  0.0685 -0.129E+00
       1512.9900     -252.61  0.1475  0.621E-02       -222.60  0.1316 -0.775E-02       -132.08  0.4079 -0.118E+00       -145.81  0.0685 -0.128E+00
       1513.9900     -253.87  0.1466  0.396E-02       -223.89  0.1309 -0.105E-01       -133.34  0.4078 -0.117E+00       -145.85  0.0684 -0.128E+00
       1514.9900     -255.15  0.1458  0.346E-02       -225.18  0.1301 -0.112E-01       -134.59  0.4078 -0.116E+00       -145.90  0.0684 -0.127E+00
       1515.9900     -256.67  0.1447  0.111E-01       -226.61  0.1293 -0.235E-02       -135.85  0.4077 -0.114E+00       -145.96  0.0684 -0.127E+00
       1516.9900     -257.89  0.1439  0.394E-02       -227.91  0.1285 -0.966E-02       -137.15  0.4076 -0.113E+00       -146.01  0.0683 -0.126E+00
       1517.9900     -259.25  0.1430  0.614E-02       -229.25  0.1277 -0.777E-02       -138.42  0.4075 -0.112E+00       -146.07  0.0683 -0.125E+00
       1518.9900     -260.56  0.1421  0.464E-02       -230.57  0.1269 -0.908E-02       -139.72  0.4074 -0.111E+00       -146.13  0.0682 -0.125E+00
       1519.9900     -261.98  0.1411  0.770E-02       -231.95  0.1261 -0.586E-02       -141.03  0.4073 -0.111E+00       -146.19  0.0682 -0.124E+00
       1520.9900     -263.40  0.1401  0.780E-02       -233.37  0.1253 -0.519E-02       -142.39  0.4072 -0.110E+00       -146.25  0.0681 -0.123E+00
       1521.9900     -264.77  0.1392  0.673E-02       -234.75  0.1245 -0.648E-02       -143.74  0.4071 -0.109E+00       -146.31  0.0681 -0.123E+00
       1522.9900     -266.18  0.1382  0.807E-02       -236.15  0.1236 -0.504E-02       -145.09  0.4071 -0.108E+00       -146.37  0.0680 -0.122E+00
       1523.9900     -267.78  0.1372  0.130E-01       -237.67  0.1227 -0.205E-03       -146.51  0.4070 -0.107E+00       -146.44  0.0680 -0.121E+00
       1524.9900     -269.42  0.1360  0.154E-01       -239.26  0.1218  0.296E-02       -148.01  0.4069 -0.106E+00       -146.50  0.0679 -0.121E+00
       1525.9900     -271.22  0.1348  0.202E-01       -240.97  0.1208  0.866E-02       -149.60  0.4067 -0.105E+00       -146.57  0.0679 -0.120E+00
       1526.9900     -266.56  0.1380 -0.205E+00       -239.48  0.1217 -0.173E+00       -150.14  0.4067 -0.107E+00       -146.64  0.0678 -0.119E+00
       1527.9900     -270.15  0.1355 -0.159E-01       -240.67  0.1210 -0.464E-01       -150.22  0.4067 -0.108E+00       -146.71  0.0678 -0.119E+00
       1528.9900     -266.42  0.1381 -0.207E+00       -239.40  0.1217 -0.178E+00       -150.31  0.4067 -0.109E+00       -146.78  0.0677 -0.118E+00
       1529.9900     -270.17  0.1355 -0.146E-01       -240.64  0.1210 -0.430E-01       -150.26  0.4067 -0.109E+00       -146.86  0.0677 -0.117E+00
       1530.9900     -272.60  0.1340  0.120E-01       -242.49  0.1200 -0.921E-03       -151.44  0.4066 -0.107E+00       -146.93  0.0676 -0.116E+00
       1531.9900     -273.57  0.1335 -0.689E-02       -243.76  0.1194 -0.160E-01       -152.72  0.4065 -0.105E+00       -147.00  0.0676 -0.115E+00
       1532.9900     -261.63  0.1413 -0.515E+00       -238.43  0.1223 -0.419E+00       -152.07  0.4066 -0.112E+00       -147.07  0.0675 -0.115E+00
       1533.9900     -269.05  0.1363 -0.324E-01       -239.91  0.1214 -0.734E-01       -150.26  0.4067 -0.113E+00       -147.14  0.0675 -0.114E+00
       1534.9900     -271.95  0.1343  0.141E-01       -241.86  0.1203 -0.427E-02       -151.08  0.4066 -0.109E+00       -147.20  0.0674 -0.113E+00
       1535.9900     -274.40  0.1330  0.297E-01       -243.96  0.1193  0.185E-01       -152.64  0.4065 -0.106E+00       -147.26  0.0674 -0.113E+00
       1536.9900     -276.96  0.1316  0.410E-01       -246.26  0.1182  0.326E-01       -154.51  0.4063 -0.103E+00       -147.31  0.0674 -0.112E+00
       1537.9900     -279.53  0.1303  0.449E-01       -248.68  0.1171  0.395E-01       -156.60  0.4061 -0.998E-01       -147.35  0.0673 -0.112E+00
       1538.9900     -281.79  0.1291  0.402E-01       -250.97  0.1160  0.360E-01       -158.75  0.4059 -0.972E-01       -147.39  0.0673 -0.112E+00
       1539.9900     -283.63  0.1281  0.304E-01       -253.00  0.1151  0.252E-01       -160.79  0.4057 -0.952E-01       -147.43  0.0673 -0.111E+00
       1540.9900     -285.78  0.1269  0.355E-01       -255.07  0.1141  0.263E-01       -162.74  0.4056 -0.936E-01       -147.47  0.0672 -0.111E+00
       1541.9900     -286.27  0.1267  0.115E-02       -256.29  0.1136 -0.583E-02       -164.42  0.4054 -0.927E-01       -147.50  0.0672 -0.111E+00
       1542.9900     -288.15  0.1257  0.132E-01       -257.95  0.1128  0.211E-02       -165.96  0.4053 -0.920E-01       -147.54  0.0672 -0.110E+00
       1543.9900     -290.18  0.1246  0.189E-01       -259.81  0.1119  0.925E-02       -167.62  0.4051 -0.908E-01       -147.58  0.0672 -0.110E+00
